,nam,bien_loi_nhuan_rong,bvps,chi_phi_huy_dong_von,cir,cof,du_no_cho_vay_tren_tien_gui,du_no_cho_vay_tren_tts_co,du_phong_rui_ro_tin_dung_tren_thu_nhap_hoat_dong,eps,ldr,loi_nhuan_sau_thue_tren_thu_nhap_hoat_dong,nim,ocfps,phat_hanh_giay_to_co_gia_tren_tts,roaa,roea,tai_san_sinh_lai_tren_tong_tai_san_co,tang_truong_chi_phi_hdkd,tang_truong_du_no_cho_vay,tang_truong_du_phong_rui_ro_tin_dung,tang_truong_hdkd_truoc_chi_phi_du_phong_rui_ro,tang_truong_huy_dong_von_khach_hang,tang_truong_lnst,tang_truong_lntt,tang_truong_thu_nhap_lai_thuan,tang_truong_thu_phi_dich_vu_thuan,tang_truong_tong_tai_san,tang_truong_von_chu_so_huu,tang_truong_von_dieu_le,tien_gui_khach_hang_tren_tts,tong_von_huy_dong_tren_tts,vcsh_tren_tong_von_huy_dong,vcsh_tren_tts_co,yoea,beta,foreignOwnership,freeFloat,freeShares,insiderOwnership,institutionOwnership,sharesOutstanding,bat_dong_san_dau_tu,cac_khoan_no_nhnn,cac_khoan_phai_thu,cac_khoan_phai_tra,chi_phi_du_phong_rui_ro,chi_phi_hoat_dong,chi_phi_hoat_dong_dich_vu,chi_phi_lai,cho_vay_khach_hang,cho_vay_khach_hang_truoc_du_phong_rui_ro,cho_vay_tctd_khac,chung_khoan_dau_tu,chung_khoan_dau_tu_giu_den_ngay_dao_han,chung_khoan_dau_tu_san_sang_de_ban,chung_khoan_dau_tu_truoc_du_phong_rui_ro,chung_khoan_kinh_doanh,cong_cu_tai_chinh_phai_sinh,cong_cu_tai_chinh_phai_sinh_va_no_tai_chinh,du_no_cho_vay,du_no_cho_vay_khach_hang,du_phong_giam_gia_chung_khoan_dau_tu,du_phong_rui_ro_cho_vay_cac_tctd_khac,du_phong_rui_ro_cho_vay_khach_hang,du_phong_rui_ro_cho_vay_tctd_khac,gop_von_dau_tu_dai_han,lai_lo_hoat_dong_dich_vu,lai_lo_kinh_doanh_ngoai_hoi,lai_lo_mua_ban_ck_dau_tu,lai_lo_mua_ban_ck_kinh_doanh,lai_thuan_hoat_dong_khac,loi_nhuan_hoat_dong_tai_chinh,loi_nhuan_sau_thue,loi_nhuan_truoc_thue,loi_nhuan_tu_hdkd_truoc_du_phong_rui_ro,nguon_huy_dong_co_tinh_lai,phat_hanh_giay_to_co_gia,tai_san_co_dinh,tai_san_co_dinh_huu_hinh,tai_san_co_dinh_vo_hinh,tai_san_co_khac,tai_san_sinh_lai,thu_nhap_hoat_dong,thu_nhap_khac,thu_nhap_lai_thuan,thu_nhap_tu_gop_von_mua_co_phan,thu_nhap_tu_hoat_dong_dich_vu,thu_nhap_tu_lai,thu_nhap_tu_lai_va_hoat_dong_dich_vu,thue_thu_nhap_doanh_nghiep,tien_gui_khach_hang,tien_gui_tai_nhnn,tien_gui_va_vay_tctd_khac,tien_mat_vang_bac_da_quy,tien_va_tuong_duong_tien,tien_vang_gui_cho_vay_tai_tctd_khac,tien_vang_gui_cho_vay_tai_tctd_khac_truoc_rui_ro,tien_vang_gui_tai_tctd_khac,tong_doanh_thu,tong_no,tong_no_va_vcsh,tong_tai_san,tong_von_huy_dong,vay_tctd_khac,von_chu_so_huu,von_dieu_le,von_tai_tro_uy_thac_dau_tu_ngan_hang_chiu_rui_ro,luu_chuyen_tien_thuan_tu_hoat_dong_kinh_doanh,gia_tri_so_sach,ticker,year
1513,2021.0,,15655.76,,,,,,,237.55,,,,170.96,,,,,,,,,,,,,,,,,,,,,,1.32,0.00618511,0.62090537,133146001.0,0.37290891,6.1e-07,275129141.0,,,,,,,,39640000047.0,,,,,,,,,,,,,,,,,,,,,,,,65355985989.0,83891580912.0,,,,,1237290385410.0,47568600001.0,,,,,,,,,,13587556518.0,,,,,30809847481.0,,,,,5509825893395.0,,9817180413588.0,,,4307354520193.0,,,47035995615.0,4259785920192.0,QCG,2021
1514,2022.0,,15777.38,,,,,,,90.33,,,,260.86,,,,,,,,,,,,,,,,,,,,,,1.32,0.00618511,0.62090537,133146001.0,0.37290891,6.1e-07,275129141.0,,,,,,,,57228841611.0,,,,,,,,,,,,,,,,,,,,,,,,24853788387.0,44120968882.0,,,,,1165625581725.0,47568600001.0,,,,,,,,,,10052340136.0,,,,,76888894152.0,,,,,5608037259596.0,,9948853378078.0,,,4340816118482.0,,,71769811307.0,4293247518481.0,QCG,2022
1515,2013.0,,0.0,,,,,,,91.84,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.76,0.00261855,0.24811631,54006108.0,2.125e-05,0.74924389,215391262.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,19781653558.0,25623115626.0,,,,,1.0,1.0,,,,,,,,,,5841462069.0,,,,,1.0,,,,,0.0,,1.0,,,1.0,,,0.0,0.0,AGR,2013
1516,2014.0,,10412.87,,,,,,,94.36,,,,-11.36,,,,,,,,,,,,,,,,,,,,,,1.76,0.00261855,0.24811631,54006108.0,2.125e-05,0.74924389,215391262.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,20323269210.0,36016031772.0,,,,,1690501759.0,278470356106.0,,,,,,,,,,15692762563.0,,,,,352894496065.0,,,,,467033417114.0,,2709875322202.0,,,2242841905088.0,,,-2447795129.0,1964371548982.0,AGR,2014
1517,2015.0,,9536.43,,,,,,,-866.82,,,,1835.1,,,,,,,,,,,,,,,,,,,,,,1.76,0.00261855,0.24811631,54006108.0,2.125e-05,0.74924389,215391262.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,-186705943165.0,-212716030228.0,,,,,1114489412.0,282584896730.0,,,,,,,,,,-26010087062.0,,,,,563283466921.0,,,,,188108742589.0,,2242171802588.0,,,2054063059999.0,,,395264009771.0,1771478163269.0,AGR,2015
1518,2016.0,,7652.75,,,,,,,-1882.15,,,,-940.97,,,,,,,,,,,,,,,,,,,,,,1.76,0.00261855,0.24811631,54006108.0,2.125e-05,0.74924389,215391262.0,,,,,,,,471250001.0,,,,,,,,,,,,,,,,,,,,,,,,-405397932937.0,-365821398105.0,,,,,2270629311.0,279992561568.0,,,,,,,,,,39576534833.0,,,,,193070216108.0,,,,,12044370105.0,,1660379497165.0,,,1648335127060.0,,,-202676685201.0,1368342565492.0,AGR,2016
1519,2017.0,,8189.09,,,,,,,303.05,,,,71.84,,,,,,,,,,,,,,,,,,,,,,1.76,0.00261855,0.24811631,54006108.0,2.125e-05,0.74924389,215391262.0,,,,,,,,756945205.0,,,,,,,,,,,,,,,,,,,,,,,,65275274847.0,81594093558.0,,,,,3741969724.0,279800880590.0,,,,,,,,,,16318818712.0,,,,,204253663740.0,,,,,12812979026.0,,1776671310932.0,,,1763858331906.0,,,15473850359.0,1484057451316.0,AGR,2017
1520,2018.0,,8683.83,,,,,,,314.85,,,,-2142.05,,,,,,,,,,,,,,,,,,,,,,1.76,0.00261855,0.24811631,54006108.0,2.125e-05,0.74924389,215391262.0,,,,,,,,817547788.0,,,,,,,,,,,,,,,,,,,,,,,,67815231464.0,84821567307.0,,,,,4487014339.0,4076340934.0,,,,,,,,,,17006335844.0,,,,,24936023212.0,,,,,46650397331.0,,1917072477345.0,,,1870422080014.0,,,-461379569578.0,1866345739080.0,AGR,2018
1521,2019.0,,9131.73,,,,,,,316.9,,,,588.9,,,,,,,,,,,,,,,,,,,,,,1.76,0.00261855,0.24811631,54006108.0,2.125e-05,0.74924389,215391262.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,68256885193.0,85321106491.0,,,,,4012746918.0,4658537038.0,,,,,,,,,,17064221299.0,,,,,114169343925.0,,,,,144414199839.0,,2111308956462.0,,,1966894756623.0,,,126844761815.0,1962236219585.0,AGR,2019
1522,2020.0,,9734.05,,,,,,,449.38,,,,131.13,,,,,,,,,,,,,,,,,,,,,,1.76,0.00261855,0.24811631,54006108.0,2.125e-05,0.74924389,215391262.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,96793289691.0,120991612114.0,,,,,3312187445.0,46579861481.0,,,,,,,,,,24198322424.0,,,,,127547018814.0,,,,,189791546527.0,,2286420537074.0,,,2096628990547.0,,,28243322889.0,2050049129066.0,AGR,2020
1523,2021.0,,11406.46,,,,,,,1811.26,,,,-1320.61,,,,,,,,,,,,,,,,,,,,,,1.76,0.00261855,0.24811631,54006108.0,2.125e-05,0.74924389,215391262.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,390130202454.0,431972320135.0,,,,,18756592632.0,25472208353.0,,,,,,,,,,41842117682.0,,,,,27252728469.0,,,,,282417657971.0,,2739269214519.0,,,2456851556548.0,,,-284447954254.0,2431379348195.0,AGR,2021
1524,2022.0,,11593.88,,,,,,,679.43,,,,1595.67,,,,,,,,,,,,,,,,,,,,,,1.76,0.00261855,0.24811631,54006108.0,2.125e-05,0.74924389,215391262.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,146342776419.0,180408340528.0,,,,,15877476518.0,21530193362.0,,,,,,,,,,34065564110.0,,,,,304383714171.0,,,,,307969917729.0,,2805191288243.0,,,2497221370514.0,,,343692960645.0,2475691177152.0,AGR,2022
1525,2013.0,,20370.8,,,,,,,6208.97,,,,-2270.4,,,,,,,,,,,,,,,,,,,,,,1.9,0.39710703,-0.03499235,29184032.0,0.03756297,0.60032235,80593340.0,,,,,,,,52731431933.0,,,,,,,,,,,,,,,,,,,,,,,,500401250208.0,674989233764.0,,,,,705777082281.0,253291759423.0,,,,,,,,,,175570212237.0,,,,,244686661378.0,,,,,3050858068766.0,,4692608917965.0,,,1641750849199.0,,,-182978781459.0,1388459089776.0,LTG,2013
1526,2015.0,,26112.0,,,,,,,5.09,,,,-3976.64,,,,,,,,,,,,,,,,,,,,,,1.9,0.39710703,-0.03499235,29184032.0,0.03756297,0.60032235,80593340.0,,,,,,,,118328000001.0,,,,,,,,,,,,,,,,,,,,,,,,410000001.0,424836000001.0,,,,,1222324000001.0,335393000001.0,,,,,,,,,,105417000001.0,,,,,190192000001.0,,,,,4301556000000.0,,6406009000001.0,,,2104453000001.0,,,-320491000000.0,1769060000000.0,LTG,2015
1527,2016.0,,26999.9,,,,,,,4305.91,,,,13156.0,,,,,,,,,,,,,,,,,,,,,,1.9,0.39710703,-0.03499235,29184032.0,0.03756297,0.60032235,80593340.0,,,,,,,,114939772221.0,,,,,,,,,,,,,,,,,,,,,,,,347028067027.0,463653536328.0,,,,,1224862955177.0,337796332529.0,,,,,,,,,,114910295737.0,,,,,278935723404.0,,,,,3983092975788.0,,6159104789030.0,,,2176011813242.0,,,1060285910851.0,1838215480713.0,LTG,2016
1528,2017.0,,28682.38,,,,,,,5140.47,,,,-2020.72,,,,,,,,,,,,,,,,,,,,,,1.9,0.39710703,-0.03499235,29184032.0,0.03756297,0.60032235,80593340.0,,,,,,,,118815409285.0,,,,,,,,,,,,,,,,,,,,,,,,414287758268.0,527147860464.0,,,,,1204747263984.0,351617419100.0,,,,,,,,,,112665450938.0,,,,,116332669696.0,,,,,4276015703947.0,,6587624799502.0,,,2311609095555.0,,,-162856923067.0,1959991676455.0,LTG,2017
1529,2018.0,,31206.87,,,,,,,5106.78,,,,-7386.66,,,,,,,,,,,,,,,,,,,,,,1.9,0.39710703,-0.03499235,29184032.0,0.03756297,0.60032235,80593340.0,,,,,,,,174744579096.0,,,,,,,,,,,,,,,,,,,,,,,,411572395441.0,548949813237.0,,,,,1127988147311.0,317510095237.0,,,,,,,,,,134863949151.0,,,,,151166046587.0,,,,,5192635087807.0,,7707701248279.0,,,2515066160472.0,,,-595315644555.0,2197556065235.0,LTG,2018
1530,2019.0,,32586.35,,,,,,,4111.89,,,,16911.23,,,,,,,,,,,,,,,,,,,,,,1.9,0.39710703,-0.03499235,29184032.0,0.03756297,0.60032235,80593340.0,,,,,,,,162934413687.0,,,,,,,,,,,,,,,,,,,,,,,,331391028904.0,463050151731.0,,,,,1064650128040.0,271445371972.0,,,,,,,,,,127900723197.0,,,,,126712357051.0,,,,,3899481367849.0,,6525724226186.0,,,2626242858337.0,,,1362932506633.0,2354797486365.0,LTG,2019
1531,2020.0,,35206.86,,,,,,,4538.7,,,,10279.6,,,,,,,,,,,,,,,,,,,,,,1.9,0.39710703,-0.03499235,29184032.0,0.03756297,0.60032235,80593340.0,,,,,,,,89578061098.0,,,,,,,,,,,,,,,,,,,,,,,,365788985227.0,452579147951.0,,,,,972861810877.0,266404067985.0,,,,,,,,,,83836230367.0,,,,,767070483687.0,,,,,4084053915154.0,,6921492100880.0,,,2837438185726.0,,,828466984320.0,2571034117741.0,LTG,2020
1532,2021.0,,37635.85,,,,,,,5183.77,,,,524.37,,,,,,,,,,,,,,,,,,,,,,1.9,0.39710703,-0.03499235,29184032.0,0.03756297,0.60032235,80593340.0,,,,,,,,154139734169.0,,,,,,,,,,,,,,,,,,,,,,,,417777466657.0,527253106771.0,,,,,987441064303.0,330354826281.0,,,,,,,,,,108932291291.0,,,,,1798924375129.0,,,,,4812877589558.0,,7846076427895.0,,,3033198838337.0,,,42260816279.0,2702844012056.0,LTG,2021
1533,2022.0,,0.0,,,,,,,5124.93,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.9,0.39710703,-0.03499235,29184032.0,0.03756297,0.60032235,80593340.0,,,,,,,,221882227926.0,,,,,,,,,,,,,,,,,,,,,,,,413035423591.0,557980044024.0,,,,,1.0,1.0,,,,,,,,,,145741482354.0,,,,,1.0,,,,,0.0,,1.0,,,1.0,,,0.0,0.0,LTG,2022
1534,2013.0,,4437.07,,,,,,,649.98,,,,832.63,,,,,,,,,,,,,,,,,,,,,,1.84,0.33103171,0.01153107,50810676.0,0.04268783,0.61474939,157439005.0,,,,,,,,18157221551.0,,,,,,,,,,,,,,,,,,,,,,,,102332184560.0,149557612321.0,,,,,131704868845.0,23831160833.0,,,,,,,,,,32697300220.0,,,,,360151040949.0,,,,,895668987527.0,,1594236992003.0,,,698568004476.0,,,131088544686.0,674736843643.0,FCN,2013
1535,2014.0,,5064.19,,,,,,,827.67,,,,-383.25,,,,,,,,,,,,,,,,,,,,,,1.84,0.33103171,0.01153107,50810676.0,0.04268783,0.61474939,157439005.0,,,,,,,,28426164060.0,,,,,,,,,,,,,,,,,,,,,,,,130306780351.0,169321116388.0,,,,,151483805611.0,67294853347.0,,,,,,,,,,34108705574.0,,,,,236575321194.0,,,,,1400787265813.0,,2198088296481.0,,,797301030668.0,,,-60339113077.0,730006177321.0,FCN,2014
1536,2015.0,,6324.54,,,,,,,903.36,,,,-1272.84,,,,,,,,,,,,,,,,,,,,,,1.84,0.33103171,0.01153107,50810676.0,0.04268783,0.61474939,157439005.0,,,,,,,,45565124145.0,,,,,,,,,,,,,,,,,,,,,,,,142223790435.0,187834606786.0,,,,,235282889913.0,246365394314.0,,,,,,,,,,33222258697.0,,,,,299722576377.0,,,,,1954122482882.0,,2949852209181.0,,,995729726299.0,,,-200395285102.0,749364331985.0,FCN,2015
1537,2016.0,,7840.27,,,,,,,986.08,,,,-769.66,,,,,,,,,,,,,,,,,,,,,,1.84,0.33103171,0.01153107,50810676.0,0.04268783,0.61474939,157439005.0,,,,,,,,80742512338.0,,,,,,,,,,,,,,,,,,,,,,,,155246766689.0,210527049896.0,,,,,314255614201.0,245426022803.0,,,,,,,,,,34845488710.0,,,,,252211387119.0,,,,,2097964912235.0,,3332329092305.0,,,1234364180070.0,,,-121175154278.0,988938157267.0,FCN,2016
1538,2017.0,,8810.18,,,,,,,1057.64,,,,-367.94,,,,,,,,,,,,,,,,,,,,,,1.84,0.33103171,0.01153107,50810676.0,0.04268783,0.61474939,157439005.0,,,,,,,,90641294700.0,,,,,,,,,,,,,,,,,,,,,,,,166513824473.0,221761373597.0,,,,,390554894486.0,72671392946.0,,,,,,,,,,44207970379.0,,,,,233542428765.0,,,,,2450788049229.0,,3837853787522.0,,,1387065738293.0,,,-57927486782.0,1314394345347.0,FCN,2017
1539,2018.0,,12285.48,,,,,,,1564.02,,,,-998.74,,,,,,,,,,,,,,,,,,,,,,1.84,0.33103171,0.01153107,50810676.0,0.04268783,0.61474939,157439005.0,,,,,,,,91154672480.0,,,,,,,,,,,,,,,,,,,,,,,,246237073640.0,306281988329.0,,,,,460347952732.0,131985360521.0,,,,,,,,,,57582616956.0,,,,,192527689474.0,,,,,2789037693122.0,,4723251856344.0,,,1934214163222.0,,,-157240739964.0,1802228802701.0,FCN,2018
1540,2019.0,,15551.5,,,,,,,1274.01,,,,-181.64,,,,,,,,,,,,,,,,,,,,,,1.84,0.33103171,0.01153107,50810676.0,0.04268783,0.61474939,157439005.0,,,,,,,,83054243145.0,,,,,,,,,,,,,,,,,,,,,,,,200579439050.0,276590889921.0,,,,,479521798267.0,58168014636.0,,,,,,,,,,65029925271.0,,,,,236464914225.0,,,,,3199047752927.0,,5647460660427.0,,,2448412907500.0,,,-28596558049.0,2390244892864.0,FCN,2019
1541,2020.0,,15897.68,,,,,,,753.92,,,,563.12,,,,,,,,,,,,,,,,,,,,,,1.84,0.33103171,0.01153107,50810676.0,0.04268783,0.61474939,157439005.0,,,,,,,,96073976083.0,,,,,,,,,,,,,,,,,,,,,,,,118696444301.0,168188958020.0,,,,,434424987982.0,52827921540.0,,,,,,,,,,34603784896.0,,,,,358353732800.0,,,,,4277200229024.0,,6780114722871.0,,,2502914493847.0,,,88657472364.0,2450086572307.0,FCN,2020
1542,2021.0,,18605.18,,,,,,,434.29,,,,-701.14,,,,,,,,,,,,,,,,,,,,,,1.84,0.33103171,0.01153107,50810676.0,0.04268783,0.61474939,157439005.0,,,,,,,,145670784483.0,,,,,,,,,,,,,,,,,,,,,,,,68374412604.0,109817831208.0,,,,,1631823344095.0,26174711062.0,,,,,,,,,,39036045440.0,,,,,312430239373.0,,,,,4566523278536.0,,7495704578584.0,,,2929181300048.0,,,-110386384097.0,2903006588986.0,FCN,2021
1543,2022.0,,21997.79,,,,,,,182.41,,,,-1329.85,,,,,,,,,,,,,,,,,,,,,,1.84,0.33103171,0.01153107,50810676.0,0.04268783,0.61474939,157439005.0,,,,,,,,212869389397.0,,,,,,,,,,,,,,,,,,,,,,,,28717870734.0,77390658935.0,,,,,1552752883735.0,29539324798.0,,,,,,,,,,26081733753.0,,,,,170937618494.0,,,,,4102855695185.0,,7566165107566.0,,,3463309412381.0,,,-209370878809.0,3433770087583.0,FCN,2022
1544,2012.0,,0.0,,,,,,,0.0,,,,-625.58,,,,,,,,,,,,,,,,,,,,,,1.91,0.10893647,0.33803199,44443113.0,0.39971647,0.15331507,105117758.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,0.0,,1.0,,,1.0,,,-65759584902.0,0.0,TNG,2012
1545,2013.0,,2012.52,,,,,,,133.73,,,,1175.99,,,,,,,,,,,,,,,,,,,,,,1.91,0.10893647,0.33803199,44443113.0,0.39971647,0.15331507,105117758.0,,,,,,,,74503280205.0,,,,,,,,,,,,,,,,,,,,,,,,14057216475.0,17191252837.0,,,,,446098930519.0,41072712286.0,,,,,,,,,,3134036363.0,,,,,12199694782.0,,,,,749648244016.0,,961199365927.0,,,211551121911.0,,,123617737231.0,170478409625.0,TNG,2013
1546,2014.0,,2493.6,,,,,,,505.7,,,,-4.58,,,,,,,,,,,,,,,,,,,,,,1.91,0.10893647,0.33803199,44443113.0,0.39971647,0.15331507,105117758.0,,,,,,,,62545522300.0,,,,,,,,,,,,,,,,,,,,,,,,53158319158.0,64328896618.0,,,,,508632621884.0,40248270918.0,,,,,,,,,,11170577461.0,,,,,14227312431.0,,,,,935788194967.0,,1197909562745.0,,,262121367778.0,,,-481755360.0,221873096860.0,TNG,2014
1547,2015.0,,4072.38,,,,,,,678.29,,,,471.6,,,,,,,,,,,,,,,,,,,,,,1.91,0.10893647,0.33803199,44443113.0,0.39971647,0.15331507,105117758.0,,,,,,,,56842066989.0,,,,,,,,,,,,,,,,,,,,,,,,71300379041.0,88030752815.0,,,,,686768949562.0,39438672244.0,,,,,,,,,,16730373775.0,,,,,56463716440.0,,,,,1185566716281.0,,1613646205043.0,,,428079488762.0,,,49573642612.0,388640816518.0,TNG,2015
1548,2016.0,,4957.39,,,,,,,772.27,,,,-0.59,,,,,,,,,,,,,,,,,,,,,,1.91,0.10893647,0.33803199,44443113.0,0.39971647,0.15331507,105117758.0,,,,,,,,67121178524.0,,,,,,,,,,,,,,,,,,,,,,,,81179114446.0,94799272746.0,,,,,884519142490.0,10721056809.0,,,,,,,,,,13620158301.0,,,,,11782348124.0,,,,,1325113215809.0,,1846222622230.0,,,521109406421.0,,,-62363543.0,510388349612.0,TNG,2016
1549,2017.0,,5986.31,,,,,,,1094.15,,,,-631.69,,,,,,,,,,,,,,,,,,,,,,1.91,0.10893647,0.33803199,44443113.0,0.39971647,0.15331507,105117758.0,,,,,,,,73972440897.0,,,,,,,,,,,,,,,,,,,,,,,,115015102874.0,136660500957.0,,,,,897980451383.0,11368935407.0,,,,,,,,,,21645398084.0,,,,,10283349260.0,,,,,1596422283808.0,,2225689630880.0,,,629267347072.0,,,-66401526341.0,617898411665.0,TNG,2017
1550,2018.0,,7554.05,,,,,,,1714.84,,,,1098.83,,,,,,,,,,,,,,,,,,,,,,1.91,0.10893647,0.33803199,44443113.0,0.39971647,0.15331507,105117758.0,,,,,,,,91500188016.0,,,,,,,,,,,,,,,,,,,,,,,,180260470142.0,214307019320.0,,,,,957762517202.0,21417972101.0,,,,,,,,,,34046549179.0,,,,,12701137292.0,,,,,1801370803699.0,,2595435203195.0,,,794064399496.0,,,115506156694.0,772646427395.0,TNG,2018
1551,2019.0,,10147.87,,,,,,,2189.08,,,,3903.98,,,,,,,,,,,,,,,,,,,,,,1.91,0.10893647,0.33803199,44443113.0,0.39971647,0.15331507,105117758.0,,,,,,,,101227715041.0,,,,,,,,,,,,,,,,,,,,,,,,230111112270.0,288608111035.0,,,,,1091872805622.0,23891956690.0,,,,,,,,,,58496998766.0,,,,,292672045403.0,,,,,1960689468846.0,,3027410325948.0,,,1066720857102.0,,,410377636411.0,1042828900412.0,TNG,2019
1552,2020.0,,10920.89,,,,,,,1461.25,,,,1869.24,,,,,,,,,,,,,,,,,,,,,,1.91,0.10893647,0.33803199,44443113.0,0.39971647,0.15331507,105117758.0,,,,,,,,101227715041.0,,,,,,,,,,,,,,,,,,,,,,,,153603282679.0,185623831190.0,,,,,1223696318857.0,26725893028.0,,,,,,,,,,32020548512.0,,,,,132575319776.0,,,,,2406975057430.0,,3554954990342.0,,,1147979932912.0,,,196489971438.0,1121254039884.0,TNG,2020
1553,2021.0,,13910.6,,,,,,,2209.77,,,,342.92,,,,,,,,,,,,,,,,,,,,,,1.91,0.10893647,0.33803199,44443113.0,0.39971647,0.15331507,105117758.0,,,,,,,,124968574367.0,,,,,,,,,,,,,,,,,,,,,,,,232286347758.0,280850252434.0,,,,,1476879696018.0,24497796278.0,,,,,,,,,,48563904677.0,,,,,13512403297.0,,,,,2905123800308.0,,4367375088566.0,,,1462251288258.0,,,36046642382.0,1437753491980.0,TNG,2021
1554,2022.0,,17029.3,,,,,,,2774.83,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.91,0.10893647,0.33803199,44443113.0,0.39971647,0.15331507,105117758.0,,,,,,,,179439116895.0,,,,,,,,,,,,,,,,,,,,,,,,291683865789.0,357164232498.0,,,,,1790947003310.0,21410745723.0,,,,,,,,,,65480366710.0,,,,,527126187592.0,,,,,3650322083353.0,,5440403524159.0,,,1790081440806.0,,,0.0,1768670695083.0,TNG,2022
1555,2013.0,,337.12,,,,,,,15.95,,,,-48.19,,,,,,,,,,,,,,,,,,,,,,1.61,0.00376489,0.42566367,114460201.0,0.00674833,0.56382311,244418304.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3897670118.0,3897670118.0,,,,,2869646746.0,133000001.0,,,,,,,,,,1.0,,,,,3628805167.0,,,,,93839154415.0,,176236824533.0,,,82397670118.0,,,-11778889462.0,82264670117.0,TCD,2013
1556,2014.0,,318.62,,,,,,,-4.94,,,,-27.57,,,,,,,,,,,,,,,,,,,,,,1.61,0.00376489,0.42566367,114460201.0,0.00674833,0.56382311,244418304.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,-1207101682.0,-1207101682.0,,,,,2099350793.0,105000001.0,,,,,,,,,,1.0,,,,,4990344536.0,,,,,75188445902.0,,153065994737.0,,,77877548835.0,,,-6737883729.0,77772548834.0,TCD,2014
1557,2015.0,,463.01,,,,,,,76.54,,,,47.14,,,,,,,,,,,,,,,,,,,,,,1.61,0.00376489,0.42566367,114460201.0,0.00674833,0.56382311,244418304.0,,,,,,,,305972223.0,,,,,,,,,,,,,,,,,,,,,,,,18707449872.0,32793555622.0,,,,,27378044766.0,77000004.0,,,,,,,,,,7331178039.0,,,,,18389079073.0,,,,,126658276301.0,,239827541968.0,,,113169265667.0,,,11520752585.0,113092265663.0,TCD,2015
1558,2016.0,,1566.21,,,,,,,132.77,,,,5015.31,,,,,,,,,,,,,,,,,,,,,,1.61,0.00376489,0.42566367,114460201.0,0.00674833,0.56382311,244418304.0,,,,,,,,5262598098.0,,,,,,,,,,,,,,,,,,,,,,,,32450316116.0,73358727582.0,,,,,60029868739.0,193000008.0,,,,,,,,,,13130515781.0,,,,,42778072652.0,,,,,2066531077891.0,,2449340607754.0,,,382809529863.0,,,1225833952378.0,382616529855.0,TCD,2016
1559,2017.0,,1773.81,,,,,,,230.71,,,,-5191.23,,,,,,,,,,,,,,,,,,,,,,1.61,0.00376489,0.42566367,114460201.0,0.00674833,0.56382311,244418304.0,,,,,,,,10537958582.0,,,,,,,,,,,,,,,,,,,,,,,,56389533782.0,91368114348.0,,,,,56962750047.0,793089185.0,,,,,,,,,,16419861971.0,,,,,86352318032.0,,,,,719890634015.0,,1153441133046.0,,,433550499031.0,,,-1268832130534.0,432757409846.0,TCD,2017
1560,2018.0,,2006.76,,,,,,,258.42,,,,-293.87,,,,,,,,,,,,,,,,,,,,,,1.61,0.00376489,0.42566367,114460201.0,0.00674833,0.56382311,244418304.0,,,,,,,,15250627356.0,,,,,,,,,,,,,,,,,,,,,,,,63163721849.0,104312613256.0,,,,,52256278404.0,656170674.0,,,,,,,,,,22454602743.0,,,,,27995518327.0,,,,,1210730578070.0,,1701218292230.0,,,490487714160.0,,,-71828093867.0,489831543486.0,TCD,2018
1561,2019.0,,2261.26,,,,,,,303.24,,,,1153.58,,,,,,,,,,,,,,,,,,,,,,1.61,0.00376489,0.42566367,114460201.0,0.00674833,0.56382311,244418304.0,,,,,,,,26562198045.0,,,,,,,,,,,,,,,,,,,,,,,,74117516566.0,121450477807.0,,,,,128837009532.0,540253738.0,,,,,,,,,,26461052093.0,,,,,29237720469.0,,,,,1382577257864.0,,1935269553629.0,,,552692295765.0,,,281955996943.0,552152042027.0,TCD,2019
1562,2020.0,,2706.16,,,,,,,503.3,,,,-851.62,,,,,,,,,,,,,,,,,,,,,,1.61,0.00376489,0.42566367,114460201.0,0.00674833,0.56382311,244418304.0,,,,,,,,74356412482.0,,,,,,,,,,,,,,,,,,,,,,,,123015191732.0,178030015577.0,,,,,57158026993.0,481947674.0,,,,,,,,,,31282821535.0,,,,,165042581249.0,,,,,5578009082701.0,,6239445009384.0,,,661435926683.0,,,-208152604939.0,660953979009.0,TCD,2020
