,nam,quy,bien_loi_nhuan_rong,bvps,chi_phi_huy_dong_von,cir,cof,du_no_cho_vay_tren_tien_gui,du_no_cho_vay_tren_tts_co,du_phong_rui_ro_tin_dung_tren_thu_nhap_hoat_dong,eps,ldr,loi_nhuan_sau_thue_tren_thu_nhap_hoat_dong,nim,ocfps,phat_hanh_giay_to_co_gia_tren_tts,roaa,roea,tai_san_sinh_lai_tren_tong_tai_san_co,tang_truong_chi_phi_hdkd,tang_truong_du_no_cho_vay,tang_truong_du_phong_rui_ro_tin_dung,tang_truong_hdkd_truoc_chi_phi_du_phong_rui_ro,tang_truong_huy_dong_von_khach_hang,tang_truong_lnst,tang_truong_lntt,tang_truong_thu_nhap_lai_thuan,tang_truong_thu_phi_dich_vu_thuan,tang_truong_tong_tai_san,tang_truong_von_chu_so_huu,tang_truong_von_dieu_le,tien_gui_khach_hang_tren_tts,tong_von_huy_dong_tren_tts,vcsh_tren_tong_von_huy_dong,vcsh_tren_tts_co,yoea,beta,foreignOwnership,freeFloat,freeShares,insiderOwnership,institutionOwnership,sharesOutstanding,bat_dong_san_dau_tu,cac_khoan_no_nhnn,cac_khoan_phai_thu,cac_khoan_phai_tra,chi_phi_du_phong_rui_ro,chi_phi_hoat_dong,chi_phi_hoat_dong_dich_vu,chi_phi_lai,cho_vay_khach_hang,cho_vay_khach_hang_truoc_du_phong_rui_ro,cho_vay_tctd_khac,chung_khoan_dau_tu,chung_khoan_dau_tu_giu_den_ngay_dao_han,chung_khoan_dau_tu_san_sang_de_ban,chung_khoan_dau_tu_truoc_du_phong_rui_ro,chung_khoan_kinh_doanh,cong_cu_tai_chinh_phai_sinh,cong_cu_tai_chinh_phai_sinh_va_no_tai_chinh,du_no_cho_vay,du_no_cho_vay_khach_hang,du_phong_giam_gia_chung_khoan_dau_tu,du_phong_rui_ro_cho_vay_cac_tctd_khac,du_phong_rui_ro_cho_vay_khach_hang,du_phong_rui_ro_cho_vay_tctd_khac,gop_von_dau_tu_dai_han,lai_lo_hoat_dong_dich_vu,lai_lo_kinh_doanh_ngoai_hoi,lai_lo_mua_ban_ck_dau_tu,lai_lo_mua_ban_ck_kinh_doanh,lai_thuan_hoat_dong_khac,loi_nhuan_hoat_dong_tai_chinh,loi_nhuan_sau_thue,loi_nhuan_truoc_thue,loi_nhuan_tu_hdkd_truoc_du_phong_rui_ro,luu_chuyen_tien_thuan_tu_hoat_dong_kinh_doanh,nguon_huy_dong_co_tinh_lai,phat_hanh_giay_to_co_gia,tai_san_co_dinh,tai_san_co_dinh_huu_hinh,tai_san_co_dinh_vo_hinh,tai_san_co_khac,tai_san_sinh_lai,thu_nhap_hoat_dong,thu_nhap_khac,thu_nhap_lai_thuan,thu_nhap_tu_gop_von_mua_co_phan,thu_nhap_tu_hoat_dong_dich_vu,thu_nhap_tu_lai,thu_nhap_tu_lai_va_hoat_dong_dich_vu,thue_thu_nhap_doanh_nghiep,tien_gui_khach_hang,tien_gui_tai_nhnn,tien_gui_va_vay_tctd_khac,tien_mat_vang_bac_da_quy,tien_va_tuong_duong_tien,tien_vang_gui_cho_vay_tai_tctd_khac,tien_vang_gui_cho_vay_tai_tctd_khac_truoc_rui_ro,tien_vang_gui_tai_tctd_khac,tong_doanh_thu,tong_no,tong_no_va_vcsh,tong_tai_san,tong_von_huy_dong,vay_tctd_khac,von_chu_so_huu,von_dieu_le,von_tai_tro_uy_thac_dau_tu_ngan_hang_chiu_rui_ro,ticker,quarter,year
6046,2014.0,1.0,,6202.24,,,,,,,1125.61,,,,1290.67,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,19158717650.0,24550206448.0,,12245936564.0,,,,144364144948.0,1124085943.0,,,,,,,,,,5391488799.0,,,,,95975929519.0,,,,,,,709832204815.0,,,473205166959.0,,,KSB,1,2014
6047,2014.0,2.0,,6136.58,,,,,,,1173.75,,,,1133.36,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,25478631674.0,33316460649.0,,19010690294.0,,,,140126680598.0,1092955504.0,,,,,,,,,,7837828976.0,,,,,86433719582.0,,,,,,,713836353570.0,,,468195567945.0,,,KSB,2,2014
6048,2014.0,3.0,,6413.93,,,,,,,1255.9,,,,1128.47,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,27156248083.0,35169806158.0,,18614138345.0,,,,132744335603.0,1074086215.0,,,,,,,,,,8013558076.0,,,,,104191957292.0,,,,,,,744325524530.0,,,489356276120.0,,,KSB,3,2014
6049,2014.0,4.0,,6368.77,,,,,,,1265.5,,,,1294.77,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,24758799324.0,31612499569.0,,48915126061.0,,,,125784327788.0,1055216926.0,,,,,,,,,,6853700246.0,,,,,126659994616.0,,,,,,,778541152941.0,,,485910666294.0,,,KSB,4,2014
6050,2015.0,1.0,,6670.7,,,,,,,1374.49,,,,1327.9,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,27473802106.0,36230053428.0,,14773618828.0,,,,127240057271.0,1036306477.0,,,,,,,,,,8756251323.0,,,,,108068047228.0,,,,,,,779719959490.0,,,508946121400.0,,,KSB,1,2015
6051,2015.0,2.0,,6701.52,,,,,,,1528.55,,,,1442.54,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,37233407217.0,47591762261.0,,27756795244.0,,,,159816699040.0,1022951595.0,,,,,,,,,,10358355045.0,,,,,121836276031.0,,,,,,,817760601602.0,,,511297953081.0,,,KSB,2,2015
6052,2015.0,3.0,,7007.18,,,,,,,1589.78,,,,1448.69,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,31827364905.0,41161772127.0,,19083641810.0,,,,162849739844.0,1552955125.0,,,,,,,,,,9334407223.0,,,,,129002929928.0,,,,,,,823287106361.0,,,534618440217.0,,,KSB,3,2015
6053,2015.0,4.0,,6862.63,,,,,,,1644.16,,,,1489.15,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,28907960787.0,37824749824.0,,52001781822.0,,,,160550711946.0,1495828009.0,,,,,,,,,,8916789038.0,,,,,175309550026.0,,,,,,,838803107169.0,,,523589587438.0,,,KSB,4,2015
6054,2016.0,1.0,,7240.89,,,,,,,1720.16,,,,556.22,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,33272529908.0,42056959301.0,,-56404588431.0,,,,154322434106.0,1438700893.0,,,,,,,,,,8784429394.0,,,,,83928545779.0,,,,,,,836399899751.0,,,552449446598.0,,,KSB,1,2016
6055,2016.0,2.0,,7415.74,,,,,,,1974.03,,,,596.73,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,56602467034.0,70986776589.0,,30846778858.0,,,,152803616778.0,1381573777.0,,,,,,,,,,14384309556.0,,,,,113399173240.0,,,,,,,905862327664.0,,,565789461301.0,,,KSB,2,2016
6056,2016.0,3.0,,7690.79,,,,,,,2395.54,,,,1262.18,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,63986399262.0,80177243555.0,,69855209419.0,,,,154812868657.0,1324446661.0,,,,,,,,,,16190844294.0,,,,,116470078688.0,,,,,,,937477664854.0,,,586774864355.0,,,KSB,3,2016
6057,2016.0,4.0,,7990.76,,,,,,,2697.61,,,,1370.16,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,51954757952.0,65066327928.0,,60239934923.0,,,,159728815517.0,1267319545.0,,,,,,,,,,13111569977.0,,,,,79261665889.0,,,,,,,973706067231.0,,,609661663265.0,,,KSB,4,2016
6058,2017.0,1.0,,8649.1,,,,,,,3061.5,,,,2859.56,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,61035903249.0,76261318274.0,,57230598273.0,,,,123826003628.0,1210192429.0,,,,,,,,,,15225415026.0,,,,,188138677903.0,,,,,,,1081818000566.0,,,659889659568.0,,,KSB,1,2017
6059,2017.0,2.0,,9017.23,,,,,,,3405.71,,,,3313.82,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,82864620297.0,104144310631.0,,65504702384.0,,,,123989297692.0,1153065313.0,,,,,,,,,,21279690335.0,,,,,215925300572.0,,,,,,,1188193034177.0,,,687977075781.0,,,KSB,2,2017
6060,2017.0,3.0,,9107.57,,,,,,,3193.22,,,,4193.06,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,47774177435.0,59782894165.0,,136937637246.0,,,,142884213810.0,1095938197.0,,,,,,,,,,12008716731.0,,,,,266056117419.0,,,,,,,1272394917816.0,,,694869643275.0,,,KSB,3,2017
6061,2017.0,4.0,,10038.89,,,,,,,3634.54,,,,4114.71,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,85625748677.0,107164734994.0,,54261814132.0,,,,142719388398.0,1038811081.0,,,,,,,,,,21538986318.0,,,,,316686584390.0,,,,,,,1431037543035.0,,,765925358085.0,,,KSB,4,2017
6062,2018.0,1.0,,10714.29,,,,,,,3749.51,,,,2571.84,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,69806993844.0,87276721298.0,,-60483400378.0,,,,151480042231.0,1069919090.0,,,,,,,,,,17469727455.0,,,,,300276638898.0,,,,,,,1547356574335.0,,,817455609124.0,,,KSB,1,2018
6063,2018.0,2.0,,11190.6,,,,,,,3733.14,,,,-7469.35,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,1426490678.0,,,,,,,,,,,,,,,,,,,,,,,,81615815497.0,102112272720.0,,-700596327332.0,,,,92074849836.0,1174925307.0,,,,,,,,,,20496457224.0,,,,,130880832160.0,,,,,,,2504858216938.0,,,853795768913.0,,,KSB,2,2018
6064,2018.0,3.0,,11949.27,,,,,,,3910.63,,,,-727.31,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,14730886735.0,,,,,,,,,,,,,,,,,,,,,,,,61316093560.0,77040035597.0,,651327529461.0,,,,101112294966.0,21988134096.0,,,,,,,,,,15691455648.0,,,,,112554314501.0,,,,,,,2861259144678.0,,,911679366962.0,,,KSB,3,2018
6065,2018.0,4.0,,13391.98,,,,,,,4294.14,,,,-331.67,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,14136114500.0,,,,,,,,,,,,,,,,,,,,,,,,114885890725.0,142577030475.0,,84447382493.0,,,,100327937745.0,21726624530.0,,,,,,,,,,27650818792.0,,,,,125292059072.0,,,,,,,2896724905186.0,,,1021751556024.0,,,KSB,4,2018
6066,2019.0,1.0,,13880.17,,,,,,,4116.41,,,,1413.32,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,14816451731.0,,,,,,,,,,,,,,,,,,,,,,,,56246948743.0,70543248603.0,,72652108981.0,,,,96431601346.0,21312364157.0,,,,,,,,,,14229144983.0,,,,,130190196676.0,,,,,,,3002987073809.0,,,1058998651900.0,,,KSB,1,2019
6067,2019.0,2.0,,14918.52,,,,,,,4312.61,,,,12186.33,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,14917392488.0,,,,,,,,,,,,,,,,,,,,,,,,96584784773.0,113922929678.0,,121339053920.0,,,,96620263402.0,20031659843.0,,,,,,,,,,17405299784.0,,,,,98534947304.0,,,,,,,3216382202680.0,,,1138220517381.0,,,KSB,2,2019
6068,2019.0,3.0,,15295.88,,,,,,,3986.6,,,,6514.87,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,21837806171.0,,,,,,,,,,,,,,,,,,,,,,,,36443424592.0,45441744520.0,,218618457289.0,,,,94244733955.0,19709979917.0,,,,,,,,,,8998319929.0,,,,,111366455706.0,,,,,,,3698630780690.0,,,1167011557402.0,,,KSB,3,2019
6069,2019.0,4.0,,16965.9,,,,,,,4401.25,,,,8007.37,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,24274523439.0,,,,,,,,,,,,,,,,,,,,,,,,146521963963.0,185538892384.0,,198318880325.0,,,,95245690653.0,19388299991.0,,,,,,,,,,39016928422.0,,,,,139584504602.0,,,,,,,3962145017653.0,,,1294427121960.0,,,KSB,4,2019
6070,2020.0,1.0,,17489.75,,,,,,,4331.48,,,,6668.85,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,24654194992.0,,,,,,,,,,,,,,,,,,,,,,,,50923814382.0,64473693742.0,,-29471117240.0,,,,90461057415.0,496244791.0,,,,,,,,,,13549879361.0,,,,,71830135238.0,,,,,,,3994646001232.0,,,1334394261977.0,,,KSB,1,2020
6071,2020.0,2.0,,18685.08,,,,,,,4478.95,,,,10684.4,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,23801902814.0,,,,,,,,,,,,,,,,,,,,,,,,107836096536.0,135638408906.0,,427708389295.0,,,,86486581048.0,471679236.0,,,,,,,,,,27802312371.0,,,,,329662234213.0,,,,,,,4172451131953.0,,,1425593027128.0,,,KSB,2,2020
6072,2020.0,3.0,,19117.69,,,,,,,4654.7,,,,5027.57,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,20832187733.0,,,,,,,,,,,,,,,,,,,,,,,,49852098969.0,62182755862.0,,-212973499964.0,,,,86314587520.0,890870617.0,,,,,,,,,,12330656894.0,,,,,59686185396.0,,,,,,,3999321922752.0,,,1458599197589.0,,,KSB,3,2020
6073,2020.0,4.0,,20667.54,,,,,,,4184.94,,,,5990.9,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,19607707068.0,,,,,,,,,,,,,,,,,,,,,,,,110681010721.0,139165122089.0,,271816568785.0,,,,80068752677.0,481559608.0,,,,,,,,,,28484111369.0,,,,,151556122437.0,,,,,,,3922574864535.0,,,1576846430328.0,,,KSB,4,2020
6074,2021.0,1.0,,21300.12,,,,,,,4186.64,,,,5662.11,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,20986433079.0,,,,,,,,,,,,,,,,,,,,,,,,51054150635.0,64876660826.0,,-54556152928.0,,,,73916976442.0,424439238.0,,,,,,,,,,13822510192.0,,,,,71354630024.0,,,,,,,3864497241542.0,,,1625109629359.0,,,KSB,1,2021
6075,2021.0,2.0,,22056.94,,,,,,,3775.65,,,,1076.27,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,28162652296.0,,,,,,,,,,,,,,,,,,,,,,,,76479154122.0,96173302975.0,,77828274732.0,,,,70173387340.0,373420656.0,,,,,,,,,,19694148854.0,,,,,78096445736.0,,,,,,,3937039129889.0,,,1682851676695.0,,,KSB,2,2021
6076,2021.0,3.0,,22569.4,,,,,,,3754.6,,,,3809.08,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,22458768914.0,,,,,,,,,,,,,,,,,,,,,,,,48245525357.0,57099784032.0,,-4472067478.0,,,,68260693718.0,322402074.0,,,,,,,,,,8854258676.0,,,,,84111150466.0,,,,,,,3966526291063.0,,,1721950743907.0,,,KSB,3,2021
6077,2021.0,4.0,,23430.47,,,,,,,3310.84,,,,1055.65,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,22973012513.0,,,,,,,,,,,,,,,,,,,,,,,,76824282896.0,83205499941.0,,61741893602.0,,,,66971470291.0,273994620.0,,,,,,,,,,6381217046.0,,,,,94189722385.0,,,,,,,3984963179987.0,,,1787646743462.0,,,KSB,4,2021
6078,2022.0,1.0,,24299.45,,,,,,,3191.7,,,,1011.47,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,25851850331.0,,,,,,,,,,,,,,,,,,,,,,,,41964306951.0,53280923251.0,,-57927076903.0,,,,63776127358.0,226892706.0,,,,,,,,,,11316616301.0,,,,,263691720321.0,,,,,,,4169332337924.0,,,1853945717049.0,,,KSB,1,2022
6079,2022.0,2.0,,24883.5,,,,,,,2939.76,,,,-66.57,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,36161962426.0,,,,,,,,,,,,,,,,,,,,,,,,57257037871.0,72048005090.0,,-4421852663.0,,,,84716285570.0,179790792.0,,,,,,,,,,14790967220.0,,,,,204310640318.0,,,,,,,4137962961801.0,,,1898506901296.0,,,KSB,2,2022
6080,2022.0,3.0,,25331.3,,,,,,,2840.5,,,,342.87,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,35842846897.0,,,,,,,,,,,,,,,,,,,,,,,,40672612141.0,42906083579.0,,26766331387.0,,,,80362207597.0,132688878.0,,,,,,,,,,2233471439.0,,,,,50847899743.0,,,,,,,4136352531383.0,,,1932672027509.0,,,KSB,3,2022
6081,2022.0,4.0,,25442.09,,,,,,,1996.8,,,,1725.43,,,,,,,,,,,,,,,,,,,,,,1.73,0.08452945,0.47348411,42761250.0,0.07928268,0.36270376,76295802.0,,,,,,,,37252531917.0,,,,,,,,,,,,,,,,,,,,,,,,12453246727.0,16187209286.0,,167225727993.0,,,,84264509093.0,85586964.0,,,,,,,,,,3733962560.0,,,,,132310178438.0,,,,,,,4243101957430.0,,,1941124883611.0,,,KSB,4,2022
6082,2011.0,1.0,,2205.82,,,,,,,870.95,,,,-1167.56,,,,,,,,,,,,,,,,,,,,,,1.69,0.00681769,0.90986839,441486913.0,0.0736726,0.00964132,476599274.0,,,,,,,,11141785717.0,,,,,,,,,,,,,,,,,,,,,,,,28599932993.0,53703310373.0,,-45995150214.0,,,,9779531979.0,127877247.0,,,,,,,,,,13791480836.0,,,,,8221373823.0,,,,,,,3227566445203.0,,,1051294044342.0,,,HQC,1,2011
6083,2011.0,2.0,,2119.62,,,,,,,819.91,,,,-1167.56,,,,,,,,,,,,,,,,,,,,,,1.69,0.00681769,0.90986839,441486913.0,0.0736726,0.00964132,476599274.0,,,,,,,,36654359125.0,,,,,,,,,,,,,,,,,,,,,,,,-24329075296.0,-24199883676.0,,29696665427.0,,,,9153227154.0,119352096.0,,,,,,,,,,688921853.0,,,,,3978466628.0,,,,,,,3075360571609.0,,,1010210940229.0,,,HQC,2,2011
6084,2011.0,3.0,,2081.87,,,,,,,723.9,,,,-257.59,,,,,,,,,,,,,,,,,,,,,,1.69,0.00681769,0.90986839,441486913.0,0.0736726,0.00964132,476599274.0,,,,,,,,9083058307.0,,,,,,,,,,,,,,,,,,,,,,,,889118764.0,5249903502.0,,180640948100.0,,,,8117050863.0,110826945.0,,,,,,,,,,2060438023.0,,,,,1825256214.0,,,,,,,3111920439926.0,,,992218126953.0,,,HQC,3,2011
6085,2011.0,4.0,,1622.06,,,,,,,26.81,,,,622.08,,,,,,,,,,,,,,,,,,,,,,1.69,0.00681769,0.90986839,441486913.0,0.0736726,0.00964132,476599274.0,,,,,,,,24062717058.0,,,,,,,,,,,,,,,,,,,,,,,,7618697644.0,12562591166.0,,132141736788.0,,,,5854065309.0,102301794.0,,,,,,,,,,5041868099.0,,,,,11176400916.0,,,,,,,2792972815190.0,,,773074424852.0,,,HQC,4,2011
6086,2012.0,1.0,,1544.69,,,,,,,-30.45,,,,713.37,,,,,,,,,,,,,,,,,,,,,,1.69,0.00681769,0.90986839,441486913.0,0.0736726,0.00964132,476599274.0,,,,,,,,14631293144.0,,,,,,,,,,,,,,,,,,,,,,,,1306612052.0,1708168569.0,,-2489101734.0,,,,5499999910.0,93776643.0,,,,,,,,,,401556518.0,,,,,5747974614.0,,,,,,,2722009297942.0,,,736197595965.0,,,HQC,1,2012
6087,2012.0,2.0,,1568.76,,,,,,,44.66,,,,481.79,,,,,,,,,,,,,,,,,,,,,,1.69,0.00681769,0.90986839,441486913.0,0.0736726,0.00964132,476599274.0,,,,,,,,24045105108.0,,,,,,,,,,,,,,,,,,,,,,,,11472265473.0,14231099516.0,,-80674239773.0,,,,5149020287.0,85251492.0,,,,,,,,,,2758834044.0,,,,,11868165942.0,,,,,,,2416907469444.0,,,747669861437.0,,,HQC,2,2012
6088,2012.0,3.0,,1570.91,,,,,,,44.95,,,,115.59,,,,,,,,,,,,,,,,,,,,,,1.69,0.00681769,0.90986839,441486913.0,0.0736726,0.00964132,476599274.0,,,,,,,,14468043758.0,,,,,,,,,,,,,,,,,,,,,,,,1025707854.0,1367610472.0,,6109363632.0,,,,4893047304.0,76726341.0,,,,,,,,,,341902619.0,,,,,12598487379.0,,,,,,,2481347091426.0,,,748695569290.0,,,HQC,3,2012
6089,2012.0,4.0,,1582.21,,,,,,,42.47,,,,96.23,,,,,,,,,,,,,,,,,,,,,,1.69,0.00681769,0.90986839,441486913.0,0.0736726,0.00964132,476599274.0,,,,,,,,18122466323.0,,,,,,,,,,,,,,,,,,,,,,,,6435487786.0,8844140002.0,,122918616288.0,,,,4627515247.0,68201190.0,,,,,,,,,,2408652217.0,,,,,15947523619.0,,,,,,,2743785939174.0,,,754080436582.0,,,HQC,4,2012
6090,2013.0,1.0,,1588.73,,,,,,,48.75,,,,80.88,,,,,,,,,,,,,,,,,,,,,,1.69,0.00681769,0.90986839,441486913.0,0.0736726,0.00964132,476599274.0,,,,,,,,9560806008.0,,,,,,,,,,,,,,,,,,,,,,,,4298440177.0,5025181569.0,,-9806756164.0,,,,4301976802.0,59676039.0,,,,,,,,,,726741393.0,,,,,6075074973.0,,,,,,,2789089186493.0,,,757187012562.0,,,HQC,1,2013
6091,2013.0,2.0,,1606.63,,,,,,,42.58,,,,236.55,,,,,,,,,,,,,,,,,,,,,,1.69,0.00681769,0.90986839,441486913.0,0.0736726,0.00964132,476599274.0,,,,,,,,35763081440.0,,,,,,,,,,,,,,,,,,,,,,,,8532777611.0,11433677183.0,,-6481339107.0,,,,3838348439.0,51150888.0,,,,,,,,,,2900899573.0,,,,,6087088866.0,,,,,,,2715492455782.0,,,765719790172.0,,,HQC,2,2013
6092,2013.0,3.0,,2016.03,,,,,,,72.15,,,,295.33,,,,,,,,,,,,,,,,,,,,,,1.69,0.00681769,0.90986839,441486913.0,0.0736726,0.00964132,476599274.0,,,,,,,,9840899398.0,,,,,,,,,,,,,,,,,,,,,,,,15118846902.0,20180330953.0,,34121726718.0,,,,3610705156.0,42625737.0,,,,,,,,,,5061484052.0,,,,,7252673096.0,,,,,,,2791103917938.0,,,960838637073.0,,,HQC,3,2013
6093,2013.0,4.0,,2021.03,,,,,,,63.65,,,,-442.14,,,,,,,,,,,,,,,,,,,,,,1.69,0.00681769,0.90986839,441486913.0,0.0736726,0.00964132,476599274.0,,,,,,,,26575464352.0,,,,,,,,,,,,,,,,,,,,,,,,2383142424.0,3200218287.0,,-228556036423.0,,,,6665033969.0,34100586.0,,,,,,,,,,817075864.0,,,,,20615066043.0,,,,,,,3234419079852.0,,,963221779495.0,,,HQC,4,2013
6094,2014.0,1.0,,2008.26,,,,,,,57.21,,,,-632.12,,,,,,,,,,,,,,,,,,,,,,1.69,0.00681769,0.90986839,441486913.0,0.0736726,0.00964132,476599274.0,,,,,,,,8981315998.0,,,,,,,,,,,,,,,,,,,,,,,,1231670637.0,1231670637.0,,-100352792478.0,,,,6454363293.0,25575435.0,,,,,,,,,,1.0,,,,,10775518421.0,,,,,,,3221921879327.0,,,957133286112.0,,,HQC,1,2014
6095,2014.0,2.0,,2016.16,,,,,,,47.21,,,,-768.16,,,,,,,,,,,,,,,,,,,,,,1.69,0.00681769,0.90986839,441486913.0,0.0736726,0.00964132,476599274.0,,,,,,,,25871757544.0,,,,,,,,,,,,,,,,,,,,,,,,3768034448.0,4709172930.0,,-71317850075.0,,,,6238006331.0,17050284.0,,,,,,,,,,941138483.0,,,,,16050082975.0,,,,,,,3410487790706.0,,,960901320559.0,,,HQC,2,2014
6096,2014.0,3.0,,2657.16,,,,,,,27.03,,,,-939.19,,,,,,,,,,,,,,,,,,,,,,1.69,0.00681769,0.90986839,441486913.0,0.0736726,0.00964132,476599274.0,,,,,,,,8931057444.0,,,,,,,,,,,,,,,,,,,,,,,,5500122605.0,7051439237.0,,-47389665001.0,,,,6026326094.0,8525133.0,,,,,,,,,,1551316633.0,,,,,12408595218.0,,,,,,,3543558933555.0,,,1266401443163.0,,,HQC,3,2014
6097,2014.0,4.0,,3751.21,,,,,,,66.98,,,,-2727.86,,,,,,,,,,,,,,,,,,,,,,1.69,0.00681769,0.90986839,441486913.0,0.0736726,0.00964132,476599274.0,,,,,,,,22007459811.0,,,,,,,,,,,,,,,,,,,,,,,,21422341783.0,27267217910.0,,-1081035116861.0,,,,6120645857.0,1.0,,,,,,,,,,5844876128.0,,,,,26200351705.0,,,,,,,4133418465025.0,,,1787823784945.0,,,HQC,4,2014
